    [21.024, 48.795, 80.062, 82.377, 47.927, 42.485, 65.742, 55.902, 39.051, 56.727, 63.655, 72.450, 31.145, 20.248, 0.000, 50.040, 19.698, 13.892, 40.000, 49.649, 28.071, 45.651, 14.036, 44.181, 40.460, 47.802, 24.042, 44.418, 14.036, 75.007, 65.069, 72.028, 92.195, 66.370, 92.136, 78.262, 69.123, 88.685, 75.133, 84.404, 83.054, 88.091, 77.104, 77.466, 73.246, 65.008, 68.884, 73.824, 91.782, 88.843, 59.228, 27.459, 60.208, 34.828, 52.811, 70.406, 53.600, 74.000, 58.310, 69.029, 59.666, 63.348, 52.326, 61.465, 71.169, 19.313, 18.028, 29.428, 71.000, 47.518, 77.833, 89.694, 88.408, 89.443, 99.298, 115.109],
    [29.155, 90.824, 111.041, 116.250, 80.777, 77.827, 97.417, 96.255, 80.056, 96.177, 104.785, 99.905, 35.805, 34.205, 50.040, 0.000, 44.944, 44.147, 28.425, 21.840, 22.000, 22.361, 36.014, 6.325, 37.643, 11.705, 38.079, 24.187, 36.125, 92.358, 85.428, 88.204, 103.788, 80.455, 108.908, 86.816, 76.485, 98.087, 84.528, 89.196, 100.170, 104.957, 95.692, 85.493, 79.706, 84.202, 76.922, 84.534, 97.406, 94.578, 71.021, 69.642, 48.052, 33.242, 61.587, 79.605, 48.466, 76.551, 55.714, 85.703, 69.971, 89.805, 41.110, 64.885, 75.769, 47.424, 52.924, 63.135, 88.482, 65.192, 55.444, 48.836, 59.464, 51.614, 53.254, 68.600],
    [23.022, 45.880, 69.527, 73.553, 37.483, 33.601, 55.227, 51.430, 35.114, 51.478, 59.933, 59.908, 13.928, 11.402, 19.698, 44.944, 0.000, 6.083, 24.739, 36.346, 25.612, 32.249, 18.028, 38.626, 22.204, 38.328, 36.139, 30.414, 19.925, 93.434, 83.726, 90.200, 110.018, 84.006, 110.766, 95.189, 85.475, 106.042, 92.136, 100.717, 101.597, 106.677, 95.755, 94.260, 89.560, 83.487, 85.376, 91.049, 108.462, 105.475, 76.105, 47.011, 70.661, 44.283, 68.593, 87.207, 65.552, 89.443, 71.470, 87.207, 76.236, 82.710, 62.177, 76.485, 86.977, 36.014, 36.674, 48.765, 89.359, 65.008, 86.267, 91.263, 95.016, 92.455, 87.132, 102.772],
    [19.105, 47.413, 73.600, 77.156, 41.231, 36.770, 59.203, 53.535, 36.715, 53.824, 61.911, 64.498, 17.804, 10.050, 13.892, 44.147, 6.083, 0.000, 27.731, 38.601, 23.259, 34.482, 13.038, 37.855, 26.870, 39.013, 30.676, 32.894, 14.765, 87.367, 77.647, 84.149, 104.005, 78.000, 104.690, 89.275, 79.630, 100.080, 86.209, 94.895, 95.525, 100.603, 89.677, 88.363, 83.726, 77.414, 79.511, 85.094, 102.591, 99.609, 70.178, 41.340, 65.863, 39.446, 62.801, 81.302, 60.415, 83.744, 66.129, 81.154, 70.349, 76.655, 57.454, 70.831, 81.216, 30.000, 30.594, 42.720, 83.295, 59.000, 82.006, 88.837, 91.241, 89.627, 89.269, 105.019],
    [27.313, 67.742, 83.487, 89.185, 54.781, 52.887, 70.328, 72.035, 57.315, 71.568, 80.523, 72.007, 11.045, 19.849, 40.000, 28.425, 24.739, 27.731, 0.000, 12.042, 22.361, 8.246, 29.206, 23.324, 9.220, 17.804, 43.658, 6.083, 30.806, 104.355, 95.635, 100.578, 118.878, 93.408, 121.758, 102.591, 92.228, 113.952, 99.825, 106.677, 112.579, 117.644, 107.224, 101.435, 96.026, 94.921, 92.396, 99.247, 114.856, 111.879, 84.404, 66.468, 69.462, 46.271, 75.505, 94.726, 67.000, 94.340, 74.027, 97.719, 83.952, 97.062, 61.205, 81.498, 92.655, 48.877, 52.202, 64.637, 100.245, 75.273, 80.957, 77.233, 86.764, 80.000, 62.514, 78.090],
    [33.242, 79.762, 94.154, 100.185, 66.408, 64.761, 81.394, 83.952, 69.354, 83.433, 92.418, 82.377, 23.000, 29.547, 49.649, 21.840, 36.346, 38.601, 12.042, 0.000, 26.401, 4.123, 37.202, 19.000, 19.698, 10.198, 48.260, 6.000, 38.419, 107.838, 99.765, 103.870, 121.116, 96.385, 125.004, 104.403, 93.963, 115.802, 101.833, 107.708, 115.953, 120.934, 110.923, 103.160, 97.529, 98.838, 94.255, 101.514, 115.953, 113.031, 87.092, 74.813, 68.118, 48.104, 77.833, 96.768, 67.082, 95.126, 74.330, 101.134, 86.377, 102.343, 60.407, 82.710, 93.862, 55.227, 59.414, 71.449, 103.788, 79.177, 77.104, 69.065, 81.271, 72.560, 50.804, 66.491],
    [7.616, 70.661, 94.795, 99.086, 63.032, 59.203, 80.610, 76.662, 59.942, 76.851, 85.088, 84.646, 22.136, 14.213, 28.071, 22.000, 25.612, 23.259, 22.361, 26.401, 0.000, 23.324, 14.036, 16.125, 29.069, 21.095, 21.954, 23.259, 14.318, 82.280, 73.824, 78.435, 96.540, 71.169, 99.624, 80.231, 69.871, 91.591, 77.466, 84.380, 90.477, 95.520, 85.235, 79.076, 73.682, 73.007, 70.036, 76.903, 92.542, 89.560, 62.097, 49.739, 48.508, 24.021, 53.151, 72.367, 45.177, 72.111, 52.038, 75.611, 61.612, 76.007, 40.025, 59.211, 70.349, 29.000, 33.601, 45.277, 78.186, 53.310, 62.177, 65.734, 70.000, 66.843, 72.498, 88.238],
    [29.833, 75.954, 91.269, 97.129, 62.968, 61.131, 78.294, 80.281, 65.490, 79.812, 88.769, 79.630, 19.026, 25.495, 45.651, 22.361, 32.249, 34.482, 8.246, 4.123, 23.324, 0.000, 33.422, 18.439, 16.643, 10.817, 45.277, 2.236, 34.713, 105.309, 97.046, 101.390, 118.962, 93.984, 122.560, 102.357, 91.924, 113.759, 99.725, 105.906, 113.464, 118.474, 108.337, 101.139, 95.567, 96.177, 92.179, 99.328, 114.140, 111.198, 84.758, 71.063, 67.000, 45.880, 75.584, 94.641, 65.490, 93.381, 72.691, 98.615, 84.119, 99.323, 59.076, 80.808, 91.984, 51.856, 55.866, 68.015, 101.237, 76.485, 76.903, 70.605, 81.707, 73.783, 54.918, 70.612],
    [7.280, 59.076, 86.608, 90.028, 54.203, 49.578, 72.201, 65.605, 48.600, 66.068, 73.817, 77.524, 23.087, 10.440, 14.036, 36.014, 18.028, 13.038, 29.206, 37.202, 14.036, 33.422, 0.000, 30.150, 32.311, 34.176, 18.248, 32.558, 2.000, 77.466, 68.154, 73.980, 93.343, 67.365, 94.921, 78.000, 68.066, 89.051, 75.007, 83.217, 85.703, 90.802, 80.050, 77.006, 72.111, 67.683, 68.029, 74.061, 91.088, 88.091, 59.034, 37.643, 52.839, 26.420, 51.088, 70.000, 47.539, 71.701, 53.451, 71.021, 59.000, 68.542, 44.418, 58.694, 69.354, 20.248, 23.022, 35.511, 73.348, 48.508, 69.029, 77.369, 78.492, 77.698, 85.796, 101.592],
    [23.537, 84.504, 105.119, 110.209, 74.626, 71.589, 91.400, 89.961, 73.736, 89.900, 98.489, 94.112, 29.833, 27.893, 44.181, 6.325, 38.626, 37.855, 23.324, 19.000, 16.125, 18.439, 30.150, 0.000, 32.450, 9.220, 34.205, 19.925, 30.414, 90.918, 83.487, 86.833, 103.247, 79.177, 107.782, 86.377, 75.961, 97.739, 83.934, 89.286, 98.884, 103.769, 94.154, 85.094, 79.379, 82.377, 76.322, 83.774, 97.529, 94.641, 69.771, 64.885, 49.163, 31.064, 60.374, 78.924, 48.508, 76.655, 55.785, 84.220, 68.877, 87.207, 41.593, 64.514, 75.584, 43.046, 48.301, 59.076, 86.954, 63.008, 58.464, 54.452, 63.561, 56.851, 57.306, 72.897],
    [32.388, 61.074, 74.626, 80.529, 46.840, 45.541, 61.717, 64.777, 51.010, 64.133, 73.164, 63.008, 9.434, 21.932, 40.460, 37.643, 22.204, 26.870, 9.220, 19.698, 29.069, 16.643, 32.311, 32.450, 0.000, 26.907, 48.836, 14.422, 34.176, 109.385, 100.285, 105.759, 124.615, 98.843, 126.846, 108.665, 98.412, 119.942, 105.802, 113.159, 117.631, 122.723, 112.089, 107.564, 102.313, 99.725, 98.509, 105.076, 121.264, 118.271, 90.094, 67.801, 77.279, 53.009, 81.498, 100.717, 74.243, 101.020, 81.099, 102.840, 89.805, 100.846, 68.884, 88.051, 99.126, 52.555, 55.009, 67.535, 105.262, 80.281, 89.538, 86.452, 95.713, 89.202, 68.007, 83.217],
    [28.653, 83.678, 101.257, 106.850, 72.014, 69.642, 87.983, 88.544, 73.007, 88.255, 97.082, 89.811, 26.926, 29.069, 47.802, 11.705, 38.328, 39.013, 17.804, 10.198, 21.095, 10.817, 34.176, 9.220, 26.907, 0.000, 41.725, 12.806, 34.928, 99.765, 92.114, 95.713, 112.361, 88.102, 116.730, 95.520, 85.094, 106.892, 93.048, 98.494, 107.782, 112.699, 102.956, 94.244, 88.544, 91.066, 85.440, 92.849, 106.738, 103.846, 78.721, 70.831, 58.310, 39.825, 69.354, 88.023, 57.723, 85.866, 65.000, 93.059, 77.878, 95.425, 50.804, 73.682, 84.770, 49.820, 54.644, 66.068, 95.771, 71.561, 66.910, 59.816, 71.169, 62.968, 51.624, 67.417],
    [16.492, 72.835, 103.247, 106.019, 70.831, 65.734, 88.837, 79.931, 63.032, 80.722, 87.693, 94.810, 40.200, 28.000, 24.042, 38.079, 36.139, 30.676, 43.658, 48.260, 21.954, 45.277, 18.248, 34.205, 48.836, 41.725, 0.000, 45.177, 16.279, 60.729, 52.000, 57.009, 75.802, 50.010, 78.160, 60.075, 50.000, 71.253, 57.140, 65.069, 68.964, 74.041, 63.569, 59.034, 54.009, 51.264, 50.010, 56.321, 73.007, 70.007, 41.304, 32.558, 36.235, 11.180, 33.000, 52.086, 30.017, 53.460, 35.468, 54.120, 41.110, 54.083, 28.284, 40.447, 51.157, 10.050, 16.031, 25.060, 56.613, 31.623, 53.814, 68.154, 64.637, 67.067, 91.269, 106.677],
    [29.411, 73.824, 89.045, 94.895, 60.745, 58.941, 76.059, 78.102, 63.388, 77.621, 86.585, 77.421, 17.000, 24.187, 44.418, 24.187, 30.414, 32.894, 6.083, 6.000, 23.259, 2.236, 32.558, 19.925, 14.422, 12.806, 45.177, 0.000, 33.941, 105.475, 97.082, 101.592, 119.369, 94.244, 122.776, 102.840, 92.418, 114.237, 100.170, 106.532, 113.653, 118.680, 108.462, 101.637, 96.104, 96.255, 92.650, 99.725, 114.756, 111.803, 85.071, 70.178, 68.029, 46.325, 75.961, 95.079, 66.272, 94.048, 73.437, 98.793, 84.481, 99.126, 60.008, 81.394, 92.574, 51.400, 55.227, 67.476, 101.390, 76.557, 78.339, 72.622, 83.385, 75.717, 56.719, 72.367],
    [7.000, 60.216, 88.233, 91.548, 55.803, 51.088, 73.817, 66.843, 49.820, 67.357, 75.000, 79.259, 25.000, 12.369, 14.036, 36.125, 19.925, 14.765, 30.806, 38.419, 14.318, 34.713, 2.000, 30.414, 34.176, 34.928, 16.279, 33.941, 0.000, 75.505, 66.219, 72.007, 91.351, 65.376, 92.962, 76.000, 66.068, 87.052, 73.007, 81.222, 83.744, 88.843, 78.102, 75.007, 70.114, 65.734, 66.030, 72.062, 89.090, 86.093, 57.035, 36.401, 51.108, 24.698, 49.092, 68.000, 45.695, 69.721, 51.546, 69.051, 57.000, 66.708, 42.720, 56.719, 67.365, 18.385, 21.401, 33.838, 71.386, 46.530, 67.476, 76.485, 77.104, 76.662, 86.539, 102.318],
    [77.201, 114.180, 150.373, 150.572, 120.354, 114.425, 136.894, 121.758, 107.708, 123.369, 127.224, 145.000, 100.439, 87.864, 75.007, 92.358, 93.434, 87.367, 104.355, 107.838, 82.280, 105.309, 77.466, 90.918, 109.385, 99.765, 60.729, 105.475, 75.505, 0.000, 10.198, 4.243, 18.385, 12.042, 17.464, 15.133, 19.698, 17.692, 14.036, 22.136, 8.246, 13.342, 3.606, 16.031, 19.416, 10.000, 18.788, 12.166, 24.207, 22.472, 21.401, 53.852, 50.804, 59.942, 30.806, 16.155, 45.967, 25.495, 39.825, 6.708, 22.672, 17.692, 53.740, 30.000, 23.087, 57.559, 57.035, 46.174, 4.123, 29.120, 62.032, 93.472, 74.041, 88.238, 143.087, 156.984],
    [68.352, 104.043, 140.186, 140.428, 110.168, 104.235, 126.696, 111.629, 97.514, 113.225, 117.175, 134.807, 91.214, 78.588, 65.069, 85.428, 83.726, 77.647, 95.635, 99.765, 73.824, 97.046, 68.154, 83.487, 100.285, 92.114, 52.000, 97.082, 66.219, 10.198, 0.000, 8.602, 28.460, 10.050, 27.074, 20.809, 20.100, 26.926, 18.358, 28.601, 18.000, 23.022, 12.042, 21.095, 21.840, 2.000, 19.105, 16.125, 32.650, 30.414, 16.553, 43.681, 47.424, 52.431, 25.000, 17.464, 41.340, 27.459, 36.249, 6.403, 18.385, 10.440, 48.826, 27.203, 24.187, 48.052, 47.170, 36.056, 6.708, 20.591, 61.188, 91.417, 73.824, 86.683, 137.179, 151.486],
    [73.498, 112.272, 148.223, 148.627, 117.886, 111.987, 134.618, 119.871, 105.513, 121.433, 125.539, 142.580, 96.881, 84.345, 72.028, 88.204, 90.200, 84.149, 100.578, 103.870, 78.435, 101.390, 73.980, 86.833, 105.759, 95.713, 57.009, 101.592, 72.007, 4.243, 8.602, 0.000, 20.396, 7.810, 21.190, 13.000, 15.811, 18.358, 11.180, 20.591, 12.083, 17.088, 7.810, 13.601, 16.031, 7.616, 14.866, 9.055, 24.083, 21.932, 17.205, 51.865, 46.615, 55.902, 26.627, 12.369, 41.725, 22.091, 35.609, 3.000, 18.439, 18.028, 49.497, 25.807, 19.416, 54.231, 54.009, 43.566, 2.236, 25.495, 58.189, 89.471, 70.342, 84.309, 138.852, 152.742],
    [92.228, 132.503, 168.576, 168.885, 138.279, 132.382, 155.003, 140.089, 125.877, 141.683, 145.602, 162.975, 115.974, 103.586, 92.195, 103.788, 110.018, 104.005, 118.878, 121.116, 96.540, 118.962, 93.343, 103.247, 124.615, 112.361, 75.802, 119.369, 91.351, 18.385, 28.460, 20.396, 0.000, 26.019, 11.000, 17.000, 27.313, 6.403, 19.313, 17.205, 12.728, 10.770, 18.028, 18.358, 24.187, 27.893, 26.926, 19.647, 12.166, 13.000, 34.525, 72.125, 58.009, 73.082, 43.417, 24.352, 55.471, 28.425, 48.374, 23.345, 34.928, 35.511, 63.135, 38.910, 28.302, 74.007, 74.169, 63.953, 21.840, 45.011, 64.203, 96.400, 74.431, 90.443, 152.053, 165.076],
    [66.491, 108.462, 143.892, 144.669, 113.031, 107.201, 130.081, 116.078, 101.193, 117.546, 122.102, 137.768, 90.094, 77.647, 66.370, 80.455, 84.006, 78.000, 93.408, 96.385, 71.169, 93.984, 67.365, 79.177, 98.843, 88.102, 50.010, 94.244, 65.376, 12.042, 10.050, 7.810, 26.019, 0.000, 28.636, 13.038, 10.050, 22.361, 10.000, 20.616, 19.723, 24.597, 15.556, 12.806, 12.083, 8.062, 9.055, 8.062, 26.401, 23.707, 9.434, 48.301, 39.115, 48.332, 18.868, 7.616, 33.971, 17.464, 28.018, 5.831, 10.630, 20.396, 41.725, 18.358, 14.142, 48.000, 48.374, 38.897, 8.602, 19.000, 51.662, 82.462, 64.133, 77.492, 131.046, 144.959],
    [94.641, 129.522, 166.111, 165.895, 136.719, 130.752, 152.895, 137.033, 123.628, 138.741, 142.046, 161.245, 117.903, 105.323, 92.136, 108.908, 110.766, 104.690, 121.758, 125.004, 99.624, 122.560, 94.921, 107.782, 126.846, 116.730, 78.160, 122.776, 92.962, 17.464, 27.074, 21.190, 11.000, 28.636, 0.000, 24.207, 33.302, 16.492, 25.456, 26.926, 9.220, 4.123, 15.033, 25.612, 31.145, 27.295, 32.650, 24.839, 23.087, 23.537, 38.013, 69.721, 65.069, 76.968, 47.413, 29.833, 61.400, 36.401, 54.672, 24.042, 38.949, 31.048, 69.203, 44.822, 35.384, 74.967, 74.243, 63.000, 21.587, 46.573, 73.246, 105.394, 84.077, 99.644, 158.673, 172.154],
